@info
{
    "table":{
        "name":"trainPnPsdPld2",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_2",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"walmart.id",
                "type":"TEXT"
            },
            {
                "name":"vendor.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,walmart.id:TEXT,vendor.id:TEXT,label:INTEGER
4644,24219806,24219806#eBags,1
4645,24220502,24220502#eBags,1
4646,24305948,24305948#eBags,1
4647,24336869,24336869#eBags,1
4648,29967317,29967317#Perf-Moto,1
4649,24458174,24458174#eBags,1
4650,24542139,24542139#eBags,1
4651,24542863,24542863#eBags,1
4652,25140752,25140752#eBags,1
4653,15826484,15826484#ivgStores,1
4654,25144075,25144075#eBags,1
4655,15826493,15826493#ivgStores,1
4656,15826505,15826505#ivgStores,1
4657,25144100,25144100#eBags,1
4658,25145639,25145639#eBags,1
4659,25145651,25145651#eBags,1
4660,25296100,25296100#eBags,1
4661,15907789,15907789#ivgStores,1
4662,25978956,25978956#eBags,1
4663,16203509,16203509#ivgStores,1
4664,25978965,25978965#eBags,1
4665,16203515,16203515#ivgStores,1
4666,16203563,16203563#ivgStores,1
4667,26006047,26006047#eBags,1
4668,26093843,26093843#eBags,1
4669,26547246,26547246#eBags,1
4670,26840282,26840282#eBags,1
4671,26856727,26856727#eBags,1
4672,26931208,26931208#eBags,1
4673,26989510,26989510#eBags,1
4674,26989561,26989561#eBags,1
4675,27148481,27148481#eBags,1
4676,27148485,27148485#eBags,1
4677,27148493,27148493#eBags,1
4678,27148501,27148501#eBags,1
4679,27148503,27148503#eBags,1
4680,27148510,27148510#eBags,1
4681,16472543,16472543#ivgStores,1
4682,16480706,16480706#ivgStores,1
4683,16794934,16794934#ivgStores,1
4684,16829810,16829810#ivgStores,1
4685,29974100,29974100#Perf-Moto,1
4686,27351345,27351345#eBags,1
4687,27434744,27434744#eBags,1
4688,27512117,27512117#eBags,1
4689,27512153,27512153#eBags,1
4690,27512312,27512312#eBags,1
4691,27512317,27512317#eBags,1
4692,17038713,17038713#ivgStores,1
4693,27512320,27512320#eBags,1
4694,27744957,27744957#eBags,1
4695,17117733,17117733#ivgStores,1
4696,28540061,28540061#eBags,1
4697,17167614,17167614#ivgStores,1
4698,28966904,28966904#eBags,1
4699,28966910,28966910#eBags,1
4700,28966976,28966976#eBags,1
4701,28966999,28966999#eBags,1
4702,17188953,17188953#ivgStores,1
4703,17201266,17201266#ivgStores,1
4704,17324134,17324134#ivgStores,1
4705,29070803,29070803#eBags,1
4706,29278278,29278278#eBags,1
4707,29602620,29602620#eBags,1
4708,29684816,29684816#eBags,1
4709,29732856,29732856#eBags,1
4710,29732872,29732872#eBags,1
4711,29732885,29732885#eBags,1
4712,29732905,29732905#eBags,1
4713,29732912,29732912#eBags,1
4714,29980649,29980649#Perf-Moto,1
4715,29980919,29980919#Perf-Moto,1
4716,17395983,17395983#ivgStores,1
4717,20439211,20439211#eBags,1
4718,20439228,20439228#eBags,1
4719,20565817,20565817#eBags,1
4720,20575050,20575050#eBags,1
4721,20575058,20575058#eBags,1
4722,20581038,20581038#eBags,1
4723,29981713,29981713#Perf-Moto,1
4724,20657332,20657332#eBags,1
4725,20686079,20686079#eBags,1
4726,20686084,20686084#eBags,1
4727,20701108,20701108#eBags,1
4728,20746137,20746137#eBags,1
4729,20841595,20841595#eBags,1
4730,20841653,20841653#eBags,1
4731,20841681,20841681#eBags,1
4732,20841682,20841682#eBags,1
4733,20841745,20841745#eBags,1
4734,20841796,20841796#eBags,1
4735,20849275,20849275#eBags,1
4736,20849278,20849278#eBags,1
4737,20854333,20854333#eBags,1
4738,20921017,20921017#eBags,1
4739,20921022,20921022#eBags,1
4740,20927226,20927226#eBags,1
4741,20934752,20934752#eBags,1
4742,20950623,20950623#eBags,1
4743,20953937,20953937#eBags,1
4744,20974946,20974946#eBags,1
4745,21063779,21063779#eBags,1
4746,21082613,21082613#eBags,1
4747,21119529,21119529#eBags,1
4748,21128585,21128585#eBags,1
4749,21141568,21141568#eBags,1
4750,21275536,21275536#eBags,1
4751,21345545,21345545#eBags,1
4752,21348472,21348472#eBags,1
4753,21499693,21499693#eBags,1
4754,21499930,21499930#eBags,1
4755,21551279,21551279#eBags,1
4756,21551286,21551286#eBags,1
4757,21551295,21551295#eBags,1
4758,21551430,21551430#eBags,1
4759,21551465,21551465#eBags,1
4760,21551477,21551477#eBags,1
4761,21551483,21551483#eBags,1
4762,21551524,21551524#eBags,1
4763,21551561,21551561#eBags,1
4764,21551649,21551649#eBags,1
4765,21551679,21551679#eBags,1
4766,21551708,21551708#eBags,1
4767,21551999,21551999#eBags,1
4768,21552000,21552000#eBags,1
4769,21552016,21552016#eBags,1
4770,21552138,21552138#eBags,1
4771,21578221,21578221#eBags,1
4772,21578224,21578224#eBags,1
4773,21609757,21609757#eBags,1
4774,21641335,21641335#eBags,1
4775,21646955,21646955#eBags,1
4776,21666194,21666194#eBags,1
4777,21711946,21711946#eBags,1
4778,21721883,21721883#eBags,1
4779,21732122,21732122#eBags,1
4780,21740190,21740190#eBags,1
4781,21740193,21740193#eBags,1
4782,21740195,21740195#eBags,1
4783,21760786,21760786#eBags,1
4784,21805176,21805176#eBags,1
4785,21811723,21811723#eBags,1
4786,21811727,21811727#eBags,1
4787,21811810,21811810#eBags,1
4788,21811815,21811815#eBags,1
4789,21811822,21811822#eBags,1
4790,21812330,21812330#eBags,1
4791,21867543,21867543#eBags,1
4792,21945294,21945294#eBags,1
4793,21945315,21945315#eBags,1
4794,21945449,21945449#eBags,1
4795,21957834,21957834#eBags,1
4796,22059879,22059879#eBags,1
4797,22074944,22074944#eBags,1
4798,22088416,22088416#eBags,1
4799,22102054,22102054#eBags,1
4800,22102109,22102109#eBags,1
4801,22102151,22102151#eBags,1
4802,19311834,19311834#ivgStores,1
4803,22134045,22134045#eBags,1
4804,22144370,22144370#eBags,1
4805,19314671,19314671#ivgStores,1
4806,19323078,19323078#ivgStores,1
4807,19410170,19410170#ivgStores,1
4808,19418792,19418792#ivgStores,1
4809,22213206,22213206#eBags,1
4810,29991101,29991101#Perf-Moto,1
4811,22214139,22214139#eBags,1
4812,22214175,22214175#eBags,1
4813,22214961,22214961#eBags,1
4814,22215021,22215021#eBags,1
4815,22215075,22215075#eBags,1
4816,19648540,19648540#ivgStores,1
4817,22215483,22215483#eBags,1
4818,22215771,22215771#eBags,1
4819,22215823,22215823#eBags,1
4820,22216175,22216175#eBags,1
4821,22216622,22216622#eBags,1
4822,22254151,22254151#eBags,1
4823,22254819,22254819#eBags,1
4824,22283239,22283239#eBags,1
4825,22283462,22283462#eBags,1
4826,22283953,22283953#eBags,1
4827,22284976,22284976#eBags,1
4828,22285001,22285001#eBags,1
4829,22285646,22285646#eBags,1
4830,22285835,22285835#eBags,1
4831,22285885,22285885#eBags,1
4832,22286238,22286238#eBags,1
4833,22286244,22286244#eBags,1
4834,19857102,19857102#ivgStores,1
4835,22287255,22287255#eBags,1
4836,22287366,22287366#eBags,1
4837,22287368,22287368#eBags,1
4838,10714735,10714735#ivgStores,1
4839,22290369,22290369#eBags,1
4840,22290959,22290959#eBags,1
4841,22291031,22291031#eBags,1
4842,22292557,22292557#eBags,1
4843,22292680,22292680#eBags,1
4844,22292942,22292942#eBags,1
4845,22293465,22293465#eBags,1
4846,22293502,22293502#eBags,1
4847,22293504,22293504#eBags,1
4848,22294764,22294764#eBags,1
4849,22295332,22295332#eBags,1
4850,22351367,22351367#eBags,1
4851,10988894,10988894#ivgStores,1
4852,10993524,10993524#ivgStores,1
4853,11049962,11049962#ivgStores,1
4854,29995396,29995396#Perf-Moto,1
4855,11085457,11085457#ivgStores,1
4856,11714646,11714646#ivgStores,1
4857,11962152,11962152#ivgStores,1
4858,22398278,22398278#eBags,1
4859,22398322,22398322#eBags,1
4860,12182488,12182488#ivgStores,1
4861,12184930,12184930#ivgStores,1
4862,22441701,22441701#eBags,1
4863,22570050,22570050#eBags,1
4864,12343481,12343481#ivgStores,1
4865,22571751,22571751#eBags,1
4866,22572701,22572701#eBags,1
4867,22572708,22572708#eBags,1
4868,22576763,22576763#eBags,1
4869,22584798,22584798#eBags,1
4870,22585588,22585588#eBags,1
4871,13055919,13055919#ivgStores,1
4872,13056434,13056434#ivgStores,1
4873,13056449,13056449#ivgStores,1
4874,13056566,13056566#ivgStores,1
4875,13056568,13056568#ivgStores,1
4876,22617328,22617328#eBags,1
4877,22620568,22620568#eBags,1
4878,22620588,22620588#eBags,1
4879,13056863,13056863#ivgStores,1
4880,22620642,22620642#eBags,1
4881,13056884,13056884#ivgStores,1
4882,13056894,13056894#ivgStores,1
4883,13056951,13056951#ivgStores,1
4884,13056955,13056955#ivgStores,1
4885,13056968,13056968#ivgStores,1
4886,13072994,13072994#ivgStores,1
4887,13073531,13073531#ivgStores,1
4888,13077616,13077616#ivgStores,1
4889,13081310,13081310#ivgStores,1
4890,22737618,22737618#eBags,1
4891,13136713,13136713#ivgStores,1
4892,22788388,22788388#eBags,1
4893,22893104,22893104#eBags,1
4894,22893118,22893118#eBags,1
4895,22893769,22893769#eBags,1
4896,22893772,22893772#eBags,1
4897,13442750,13442750#ivgStores,1
4898,22955570,22955570#eBags,1
4899,23145521,23145521#eBags,1
4900,23227564,23227564#eBags,1
4901,23310894,23310894#eBags,1
4902,23360884,23360884#eBags,1
4903,23360887,23360887#eBags,1
4904,23515487,23515487#eBags,1
4905,29999838,29999838#Perf-Moto,1
4906,23553367,23553367#eBags,1
4907,23558716,23558716#eBags,1
4908,23558719,23558719#eBags,1
4909,14262034,14262034#ivgStores,1
4910,23754190,23754190#eBags,1
4911,23859713,23859713#eBags,1
4912,23859758,23859758#eBags,1
4913,23859845,23859845#eBags,1
4914,23859881,23859881#eBags,1
4915,23859904,23859904#eBags,1
4916,14560092,14560092#ivgStores,1
4917,23859913,23859913#eBags,1
4918,23859946,23859946#eBags,1
4919,23859961,23859961#eBags,1
4920,23859975,23859975#eBags,1
4921,24005097,24005097#eBags,1
4922,24008053,24008053#eBags,1
4923,24210024,24210024#eBags,1
4924,24221533,24221533#eBags,1
4925,24232292,24232292#eBags,1
4926,24306207,24306207#eBags,1
4927,24306243,24306243#eBags,1
4928,24318669,24318669#eBags,1
4929,24452095,24452095#eBags,1
4930,14860163,14860163#ivgStores,1
4931,24455680,24455680#eBags,1
4932,24471564,24471564#eBags,1
4933,29388918,29388918#Perf-Moto,1
4934,29389034,29389034#Perf-Moto,1
4935,25144063,25144063#eBags,1
4936,29389245,29389245#Perf-Moto,1
4937,29389265,29389265#Perf-Moto,1
4938,25144162,25144162#eBags,1
4939,25145433,25145433#eBags,1
4940,25162258,25162258#eBags,1
4941,25299962,25299962#eBags,1
4942,25299964,25299964#eBags,1
4943,25430801,25430801#eBags,1
4944,25627842,25627842#eBags,1
4945,26090538,26090538#eBags,1
4946,26090678,26090678#eBags,1
4947,26092047,26092047#eBags,1
4948,26092459,26092459#eBags,1
4949,26140655,26140655#eBags,1
4950,14916153,14916153#ivgStores,1
4951,26386679,26386679#eBags,1
4952,26386685,26386685#eBags,1
4953,26386686,26386686#eBags,1
4954,26400097,26400097#eBags,1
4955,26463259,26463259#eBags,1
4956,26547244,26547244#eBags,1
4957,14927360,14927360#ivgStores,1
4958,14928111,14928111#ivgStores,1
4959,14928323,14928323#ivgStores,1
4960,14928325,14928325#ivgStores,1
4961,14931221,14931221#ivgStores,1
4962,14931473,14931473#ivgStores,1
4963,26931092,26931092#eBags,1
4964,26931198,26931198#eBags,1
4965,26989463,26989463#eBags,1
4966,26989472,26989472#eBags,1
4967,26989473,26989473#eBags,1
4968,26989513,26989513#eBags,1
4969,26989560,26989560#eBags,1
4970,26990294,26990294#eBags,1
4971,26990300,26990300#eBags,1
4972,26990311,26990311#eBags,1
4973,27148482,27148482#eBags,1
4974,27148484,27148484#eBags,1
4975,27148502,27148502#eBags,1
4976,27151972,27151972#eBags,1
4977,27151973,27151973#eBags,1
4978,27231973,27231973#eBags,1
4979,15074601,15074601#ivgStores,1
4980,15523638,15523638#ivgStores,1
4981,15529448,15529448#ivgStores,1
4982,15540160,15540160#ivgStores,1
4983,27416202,27416202#eBags,1
4984,27434901,27434901#eBags,1
4985,15686496,15686496#ivgStores,1
4986,15689232,15689232#ivgStores,1
4987,27512141,27512141#eBags,1
4988,27512313,27512313#eBags,1
4989,21068813,21068813#TCP Global Corp,1
4990,27512314,27512314#eBags,1
4991,27621536,27621536#eBags,1
4992,27639980,27639980#eBags,1
4993,27640023,27640023#eBags,1
4994,27744929,27744929#eBags,1
4995,28539483,28539483#eBags,1
4996,28540062,28540062#eBags,1
4997,28664823,28664823#eBags,1
4998,28664918,28664918#eBags,1
4999,28826970,28826970#eBags,1
5000,28827856,28827856#eBags,1
5001,28867835,28867835#eBags,1
5002,28867837,28867837#eBags,1
5003,28966896,28966896#eBags,1
5004,28966909,28966909#eBags,1
5005,28966970,28966970#eBags,1
5006,28966972,28966972#eBags,1
5007,15927023,15927023#ivgStores,1
5008,16203512,16203512#ivgStores,1
5009,29033284,29033284#eBags,1
5010,29033286,29033286#eBags,1
5011,29033646,29033646#eBags,1
5012,16422768,16422768#ivgStores,1
5013,29034293,29034293#eBags,1
5014,29236412,29236412#eBags,1
5015,29236540,29236540#eBags,1
5016,29278279,29278279#eBags,1
5017,29602649,29602649#eBags,1
5018,29602650,29602650#eBags,1
5019,29732870,29732870#eBags,1
5020,29732876,29732876#eBags,1
5021,16606798,16606798#ivgStores,1
5022,20439221,20439221#eBags,1
5023,20524828,20524828#eBags,1
5024,20524850,20524850#eBags,1
5025,20524860,20524860#eBags,1
5026,20524861,20524861#eBags,1
5027,16794925,16794925#ivgStores,1
5028,20525079,20525079#eBags,1
5029,16829803,16829803#ivgStores,1
5030,20531905,20531905#eBags,1
5031,20565831,20565831#eBags,1
5032,20581036,20581036#eBags,1
5033,20605928,20605928#eBags,1
5034,20686022,20686022#eBags,1
5035,20686080,20686080#eBags,1
5036,20686140,20686140#eBags,1
5037,20742243,20742243#eBags,1
5038,20745672,20745672#eBags,1
5039,20745673,20745673#eBags,1
5040,20746018,20746018#eBags,1
5041,20746112,20746112#eBags,1
5042,20752790,20752790#eBags,1
5043,20841614,20841614#eBags,1
5044,17037939,17037939#ivgStores,1
5045,20841670,20841670#eBags,1
5046,20841704,20841704#eBags,1
5047,20849225,20849225#eBags,1
5048,20893101,20893101#eBags,1
5049,20897843,20897843#eBags,1
5050,20921014,20921014#eBags,1
5051,20927209,20927209#eBags,1
5052,20976896,20976896#eBags,1
5053,21104832,21104832#eBags,1
5054,21104865,21104865#eBags,1
5055,21119357,21119357#eBags,1
5056,21119530,21119530#eBags,1
5057,21128533,21128533#eBags,1
5058,21128538,21128538#eBags,1
5059,21128555,21128555#eBags,1
5060,21128634,21128634#eBags,1
5061,21128638,21128638#eBags,1
5062,21141570,21141570#eBags,1
5063,36155969,36155969#TCP Global Corp,1
5064,21144069,21144069#eBags,1
5065,21144072,21144072#eBags,1
5066,21144080,21144080#eBags,1
5067,21275774,21275774#eBags,1
5068,17218982,17218982#ivgStores,1
5069,17218987,17218987#ivgStores,1
5070,21275979,21275979#eBags,1
5071,21296317,21296317#eBags,1
5072,21345529,21345529#eBags,1
5073,21345683,21345683#eBags,1
5074,21467466,21467466#eBags,1
5075,21550350,21550350#eBags,1
5076,21550355,21550355#eBags,1
5077,21551236,21551236#eBags,1
5078,21551277,21551277#eBags,1
5079,21551280,21551280#eBags,1
5080,21551292,21551292#eBags,1
5081,21551316,21551316#eBags,1
5082,21551320,21551320#eBags,1
5083,21551400,21551400#eBags,1
5084,21551499,21551499#eBags,1
5085,21551621,21551621#eBags,1
5086,21551626,21551626#eBags,1
5087,21551687,21551687#eBags,1
5088,21551916,21551916#eBags,1
5089,21551934,21551934#eBags,1
5090,21551936,21551936#eBags,1
5091,21551938,21551938#eBags,1
5092,21551981,21551981#eBags,1
5093,21552025,21552025#eBags,1
5094,21552063,21552063#eBags,1
5095,21552065,21552065#eBags,1
5096,21609722,21609722#eBags,1
5097,21609729,21609729#eBags,1
5098,21609880,21609880#eBags,1
5099,17376851,17376851#ivgStores,1
5100,21641336,21641336#eBags,1
5101,21672127,21672127#eBags,1
5102,21732118,21732118#eBags,1
5103,21805172,21805172#eBags,1
5104,17395992,17395992#ivgStores,1
5105,17396013,17396013#ivgStores,1
5106,17396016,17396016#ivgStores,1
5107,21811709,21811709#eBags,1
5108,21811713,21811713#eBags,1
5109,21812304,21812304#eBags,1
5110,21834245,21834245#eBags,1
5111,21834344,21834344#eBags,1
5112,21834357,21834357#eBags,1
5113,29853930,29853930#Perf-Moto,1
5114,21932779,21932779#eBags,1
5115,21938931,21938931#eBags,1
5116,21945337,21945337#eBags,1
5117,21957829,21957829#eBags,1
5118,21966139,21966139#eBags,1
5119,22004624,22004624#eBags,1
5120,22049425,22049425#eBags,1
5121,22073100,22073100#eBags,1
5122,22081881,22081881#eBags,1
5123,22088397,22088397#eBags,1
5124,22089009,22089009#eBags,1
5125,22102068,22102068#eBags,1
5126,22102079,22102079#eBags,1
5127,22102119,22102119#eBags,1
5128,22144358,22144358#eBags,1
5129,22144361,22144361#eBags,1
5130,22144394,22144394#eBags,1
5131,22177799,22177799#eBags,1
5132,22211947,22211947#eBags,1
5133,22211974,22211974#eBags,1
5134,22211982,22211982#eBags,1
5135,22212652,22212652#eBags,1
5136,22213484,22213484#eBags,1
5137,22214422,22214422#eBags,1
5138,22214984,22214984#eBags,1
5139,22215102,22215102#eBags,1
5140,22215231,22215231#eBags,1
5141,22215747,22215747#eBags,1
5142,22216667,22216667#eBags,1
5143,22224136,22224136#eBags,1
5144,22224447,22224447#eBags,1
5145,22224645,22224645#eBags,1
5146,39104116,39104116#TCP Global Corp,1
5147,17724582,17724582#ivgStores,1
5148,22254154,22254154#eBags,1
5149,22254340,22254340#eBags,1
5150,22254620,22254620#eBags,1
5151,22254876,22254876#eBags,1
5152,22254878,22254878#eBags,1
5153,22254955,22254955#eBags,1
5154,17804967,17804967#ivgStores,1
5155,22283237,22283237#eBags,1
5156,22283571,22283571#eBags,1
5157,22284726,22284726#eBags,1
5158,22284887,22284887#eBags,1
5159,22284896,22284896#eBags,1
5160,19268155,19268155#ivgStores,1
5161,22285882,22285882#eBags,1
5162,22285913,22285913#eBags,1
5163,22286202,22286202#eBags,1
5164,22287295,22287295#eBags,1
5165,22287348,22287348#eBags,1
5166,22287399,22287399#eBags,1
5167,22287403,22287403#eBags,1
5168,22287581,22287581#eBags,1
5169,22287902,22287902#eBags,1
5170,22289755,22289755#eBags,1
5171,22289848,22289848#eBags,1
5172,19314196,19314196#ivgStores,1
5173,39112640,39112640#TCP Global Corp,1
5174,22290353,22290353#eBags,1
5175,22290860,22290860#eBags,1
5176,22292513,22292513#eBags,1
5177,22294434,22294434#eBags,1
5178,22294761,22294761#eBags,1
5179,22295272,22295272#eBags,1
5180,22311878,22311878#eBags,1
5181,22322590,22322590#eBags,1
5182,22351372,22351372#eBags,1
5183,19410178,19410178#ivgStores,1
5184,19497950,19497950#ivgStores,1
5185,19524847,19524847#ivgStores,1
5186,19535849,19535849#ivgStores,1
5187,22441667,22441667#eBags,1
5188,22570059,22570059#eBags,1
5189,22583682,22583682#eBags,1
5190,22584800,22584800#eBags,1
5191,22584803,22584803#eBags,1
5192,22702050,22702050#eBags,1
5193,22708328,22708328#eBags,1
5194,22709982,22709982#eBags,1
5195,22709989,22709989#eBags,1
5196,22733538,22733538#eBags,1
5197,22888091,22888091#eBags,1
5198,22889723,22889723#eBags,1
5199,22893770,22893770#eBags,1
5200,22955707,22955707#eBags,1
5201,23136527,23136527#eBags,1
5202,23136552,23136552#eBags,1
5203,23227569,23227569#eBags,1
5204,23230810,23230810#eBags,1
5205,23316669,23316669#eBags,1
5206,10293914,10293914#ivgStores,1
5207,23360890,23360890#eBags,1
5208,10363810,10363810#ivgStores,1
5209,23550019,23550019#eBags,1
5210,23550020,23550020#eBags,1
5211,23558727,23558727#eBags,1
5212,10714753,10714753#ivgStores,1
5213,10746773,10746773#ivgStores,1
5214,10746778,10746778#ivgStores,1
5215,10756309,10756309#ivgStores,1
5216,23702985,23702985#eBags,1
5217,10793752,10793752#ivgStores,1
5218,10828723,10828723#ivgStores,1
5219,23717132,23717132#eBags,1
5220,23754212,23754212#eBags,1
5221,23814331,23814331#eBags,1
5222,23859634,23859634#eBags,1
5223,23859664,23859664#eBags,1
5224,23859683,23859683#eBags,1
5225,23859716,23859716#eBags,1
5226,23859874,23859874#eBags,1
5227,11068335,11068335#ivgStores,1
5228,11077973,11077973#ivgStores,1
5229,24032279,24032279#eBags,1
5230,12086487,12086487#ivgStores,1
5231,24194764,24194764#eBags,1
5232,24219805,24219805#eBags,1
5233,24219823,24219823#eBags,1
5234,12321691,12321691#ivgStores,1
5235,12343825,12343825#ivgStores,1
5236,24306082,24306082#eBags,1
5237,24306296,24306296#eBags,1
5238,24309412,24309412#eBags,1
5239,24318668,24318668#eBags,1
5240,24363948,24363948#eBags,1
5241,24455681,24455681#eBags,1
5242,13044482,13044482#ivgStores,1
5243,13055901,13055901#ivgStores,1
5244,13056062,13056062#ivgStores,1
5245,13056329,13056329#ivgStores,1
5246,13056409,13056409#ivgStores,1
5247,13056430,13056430#ivgStores,1
5248,24554538,24554538#eBags,1
5249,13056506,13056506#ivgStores,1
5250,13056521,13056521#ivgStores,1
5251,13056604,13056604#ivgStores,1
5252,13056678,13056678#ivgStores,1
5253,13056961,13056961#ivgStores,1
5254,25144116,25144116#eBags,1
5255,25144119,25144119#eBags,1
5256,13056966,13056966#ivgStores,1
5257,13059773,13059773#ivgStores,1
5258,25144161,25144161#eBags,1
5259,13081446,13081446#ivgStores,1
5260,13081463,13081463#ivgStores,1
5261,25144217,25144217#eBags,1
5262,25205847,25205847#eBags,1
5263,25205848,25205848#eBags,1
5264,13215863,13215863#ivgStores,1
5265,25205849,25205849#eBags,1
5266,25205857,25205857#eBags,1
5267,25296084,25296084#eBags,1
5268,25296088,25296088#eBags,1
5269,25624605,25624605#eBags,1
5270,26005983,26005983#eBags,1
5271,13726717,13726717#ivgStores,1
5272,26006048,26006048#eBags,1
5273,13952215,13952215#ivgStores,1
5274,26090781,26090781#eBags,1
5275,39197104,39197104#TCP Global Corp,1
5276,26386687,26386687#eBags,1
5277,26386688,26386688#eBags,1
5278,26506882,26506882#eBags,1
5279,26856724,26856724#eBags,1
5280,26989459,26989459#eBags,1
5281,26989476,26989476#eBags,1
5282,26989478,26989478#eBags,1
5283,26989516,26989516#eBags,1
5284,27148487,27148487#eBags,1
5285,27148512,27148512#eBags,1
5286,14554539,14554539#ivgStores,1
5287,39104303,39104303#TCP Global Corp,1
5288,14867490,14867490#ivgStores,1
5289,39104610,39104610#TCP Global Corp,1
5290,14872660,14872660#ivgStores,1
5291,27351343,27351343#eBags,1
5292,27416201,27416201#eBags,1
5293,14916154,14916154#ivgStores,1
5294,27512332,27512332#eBags,1
5295,14916217,14916217#ivgStores,1
5296,14916432,14916432#ivgStores,1
5297,27673236,27673236#eBags,1
5298,27674076,27674076#eBags,1
5299,27674077,27674077#eBags,1
5300,27744924,27744924#eBags,1
5301,14922539,14922539#ivgStores,1
5302,27767109,27767109#eBags,1
5303,14922635,14922635#ivgStores,1
5304,28187560,28187560#eBags,1
5305,14927358,14927358#ivgStores,1
5306,28539761,28539761#eBags,1
5307,14927365,14927365#ivgStores,1
5308,28867822,28867822#eBags,1
5309,28966934,28966934#eBags,1
5310,28966988,28966988#eBags,1
5311,14931493,14931493#ivgStores,1
5312,14972536,14972536#ivgStores,1
5313,29033285,29033285#eBags,1
5314,15066081,15066081#ivgStores,1
5315,15074429,15074429#ivgStores,1
5316,15105327,15105327#ivgStores,1
5317,29070801,29070801#eBags,1
5318,29070802,29070802#eBags,1
5319,15120556,15120556#ivgStores,1
5320,15120557,15120557#ivgStores,1
5321,29236413,29236413#eBags,1
5322,29236414,29236414#eBags,1
5323,29372748,29372748#eBags,1
5324,15200133,15200133#ivgStores,1
5325,29602565,29602565#eBags,1
5326,29602622,29602622#eBags,1
5327,29732846,29732846#eBags,1
5328,15268234,15268234#ivgStores,1
5329,29732918,29732918#eBags,1
5330,15268388,15268388#ivgStores,1
5331,29732945,29732945#eBags,1
5332,29732947,29732947#eBags,1
5333,20524817,20524817#eBags,1
5334,20565755,20565755#eBags,1
5335,20575054,20575054#eBags,1
5336,20575060,20575060#eBags,1
5337,20686085,20686085#eBags,1
5338,20701095,20701095#eBags,1
5339,15686459,15686459#ivgStores,1
5340,20746113,20746113#eBags,1
5341,20746117,20746117#eBags,1
5342,20754200,20754200#eBags,1
5343,20841596,20841596#eBags,1
5344,20841635,20841635#eBags,1
5345,20841654,20841654#eBags,1
5346,20841655,20841655#eBags,1
5347,20841691,20841691#eBags,1
5348,20841694,20841694#eBags,1
5349,20841724,20841724#eBags,1
5350,20841771,20841771#eBags,1
5351,20841782,20841782#eBags,1
5352,20844637,20844637#eBags,1
5353,20847566,20847566#eBags,1
5354,20850704,20850704#eBags,1
5355,20863155,20863155#eBags,1
5356,20897898,20897898#eBags,1
5357,15838298,15838298#ivgStores,1
5358,20921041,20921041#eBags,1
5359,20950610,20950610#eBags,1
5360,20970366,20970366#eBags,1
5361,20975043,20975043#eBags,1
5362,21054324,21054324#eBags,1
5363,21119356,21119356#eBags,1
5364,21119418,21119418#eBags,1
5365,21119507,21119507#eBags,1
5366,21119509,21119509#eBags,1
5367,21119528,21119528#eBags,1
5368,21128625,21128625#eBags,1
5369,16318435,16318435#ivgStores,1
5370,16350150,16350150#ivgStores,1
5371,16419725,16419725#ivgStores,1
5372,21289765,21289765#eBags,1
5373,21437617,21437617#eBags,1
5374,21443345,21443345#eBags,1
5375,21550349,21550349#eBags,1
5376,21551227,21551227#eBags,1
5377,21551302,21551302#eBags,1
5378,21551321,21551321#eBags,1
5379,21551373,21551373#eBags,1
5380,21551415,21551415#eBags,1
5381,21551460,21551460#eBags,1
5382,21551610,21551610#eBags,1
5383,21551630,21551630#eBags,1
5384,21551707,21551707#eBags,1
5385,21551930,21551930#eBags,1
5386,21551931,21551931#eBags,1
5387,21551939,21551939#eBags,1
5388,21551941,21551941#eBags,1
5389,21551948,21551948#eBags,1
5390,21552040,21552040#eBags,1
5391,21552049,21552049#eBags,1
5392,21552069,21552069#eBags,1
5393,21552139,21552139#eBags,1
5394,21609721,21609721#eBags,1
5395,21609731,21609731#eBags,1
5396,21609759,21609759#eBags,1
5397,21609875,21609875#eBags,1
5398,21675304,21675304#eBags,1
5399,21711945,21711945#eBags,1
5400,21732131,21732131#eBags,1
5401,21811802,21811802#eBags,1
5402,16523655,16523655#ivgStores,1
5403,21834634,21834634#eBags,1
5404,21836379,21836379#eBags,1
5405,21836402,21836402#eBags,1
5406,21836447,21836447#eBags,1
5407,16595181,16595181#ivgStores,1
5408,16596699,16596699#ivgStores,1
5409,21899629,21899629#eBags,1
5410,21945662,21945662#eBags,1
5411,16794923,16794923#ivgStores,1
5412,21957785,21957785#eBags,1
5413,21957830,21957830#eBags,1
5414,21984488,21984488#eBags,1
5415,22003929,22003929#eBags,1
5416,22069276,22069276#eBags,1
5417,22079349,22079349#eBags,1
5418,22081879,22081879#eBags,1
5419,22102078,22102078#eBags,1
5420,22102118,22102118#eBags,1
5421,22102131,22102131#eBags,1
5422,22144359,22144359#eBags,1
5423,22144371,22144371#eBags,1
5424,22177791,22177791#eBags,1
5425,17038659,17038659#ivgStores,1
5426,22211949,22211949#eBags,1
5427,22212024,22212024#eBags,1
5428,22212146,22212146#eBags,1
